index,rtl_hex,rtl_q16_integer,rtl_float,reference_float,signed_error,absolute_error,absolute_error_lsb,error_vs_rounded_reference_lsb
0,FFFFFA02,-1534,-0.023406982421875,-0.022363,-0.001043982421874999,0.001043982421874999,68.41843199999994,-68
1,FFFFF605,-2555,-0.0389862060546875,-0.038607,-0.0003792060546874976,0.0003792060546874976,24.85164799999984,-25
2,000054E9,21737,0.3316802978515625,0.329884,0.0017962978515624894,0.0017962978515624894,117.72217599999931,118
3,000015F5,5621,0.0857696533203125,0.08665,-0.0008803466796875048,0.0008803466796875048,57.694400000000314,-58
4,000034EA,13546,0.206695556640625,0.205762,0.0009335566406249995,0.0009335566406249995,61.18156799999997,61
5,000022F7,8951,0.1365814208984375,0.138506,-0.0019245791015624902,0.0019245791015624902,126.12921599999936,-126
6,000001FF,511,0.0077972412109375,0.007625,0.00017224121093750017,0.00017224121093750017,11.288000000000011,11
7,FFFFD712,-10478,-0.159881591796875,-0.15839,-0.001491591796874997,0.001491591796874997,97.7529599999998,-98
8,FFFFE90A,-5878,-0.089691162109375,-0.091056,0.001364837890624998,0.001364837890624998,89.44601599999987,89
9,FFFFD212,-11758,-0.179412841796875,-0.179851,0.00043815820312501086,0.00043815820312501086,28.71513600000071,29
10,000025F3,9715,0.1482391357421875,0.147335,0.0009041357421875063,0.0009041357421875063,59.25344000000041,59
11,FFFFE20A,-7670,-0.117034912109375,-0.11697,-6.491210937499547e-05,6.491210937499547e-05,4.254079999999703,-4
12,000022F6,8950,0.136566162109375,0.137754,-0.0011878378906249876,0.0011878378906249876,77.84614399999919,-78
13,000044E5,17637,0.2691192626953125,0.267566,0.001553262695312474,0.001553262695312474,101.7946239999983,102
14,FFFFFD01,-767,-0.0117034912109375,-0.012872,0.0011685087890624998,0.0011685087890624998,76.57939199999998,77
15,FFFFF604,-2556,-0.03900146484375,-0.037164,-0.0018374648437499974,0.0018374648437499974,120.42009599999983,-120
16,FFFFEE04,-4604,-0.07025146484375,-0.069607,-0.0006444648437499978,0.0006444648437499978,42.235647999999856,-42
17,000036F3,14067,0.2146453857421875,0.215957,-0.00131161425781251,0.00131161425781251,85.95795200000066,-86
18,000039E2,14818,0.226104736328125,0.227218,-0.0011132636718750033,0.0011132636718750033,72.95884800000022,-73
19,000050EC,20716,0.31610107421875,0.316433,-0.0003319257812500198,0.0003319257812500198,21.7530880000013,-22
20,00000BFE,3070,0.046844482421875,0.047483,-0.0006385175781249974,0.0006385175781249974,41.84588799999983,-42
21,000038E2,14562,0.222198486328125,0.221789,0.00040948632812501384,0.00040948632812501384,26.836096000000907,27
22,FFFFE808,-6136,-0.0936279296875,-0.094535,0.000907070312499994,0.000907070312499994,59.44575999999961,59
23,FFFFEB06,-5370,-0.081939697265625,-0.082708,0.0007683027343750037,0.0007683027343750037,50.351488000000245,50
24,FFFFD516,-10986,-0.167633056640625,-0.168227,0.0005939433593749877,0.0005939433593749877,38.92467199999919,39
25,000010FC,4348,0.06634521484375,0.066687,-0.0003417851562499963,0.0003417851562499963,22.399231999999756,-22
26,000015F6,5622,0.085784912109375,0.084717,0.0010679121093749994,0.0010679121093749994,69.98668799999996,70
27,000016F7,5879,0.0897064208984375,0.090615,-0.0009085791015625011,0.0009085791015625011,59.54464000000007,-60
28,FFFFFE01,-511,-0.0077972412109375,-0.007187,-0.0006102412109375002,0.0006102412109375002,39.99276800000001,-40
29,FFFFFD01,-767,-0.0117034912109375,-0.01309,0.0013865087890624992,0.0013865087890624992,90.86623999999995,91
30,00006EE8,28392,0.4332275390625,0.432872,0.000355539062500021,0.000355539062500021,23.300608000001375,23
31,00000AFE,2814,0.042938232421875,0.041546,0.0013922324218750004,0.0013922324218750004,91.24134400000003,91
32,FFFFD915,-9963,-0.1520233154296875,-0.152495,0.00047168457031249167,0.00047168457031249167,30.912319999999454,31
33,000031EA,12778,0.194976806640625,0.19552,-0.0005431933593749994,0.0005431933593749994,35.59871999999996,-36
34,FFFFF203,-3581,-0.0546417236328125,-0.056424,0.001782276367187502,0.001782276367187502,116.80326400000013,117
35,00002CF3,11507,0.1755828857421875,0.174986,0.0005968857421874973,0.0005968857421874973,39.117503999999826,39
36,000045F0,17904,0.273193359375,0.273196,-2.640624999994401e-06,2.640624999994401e-06,0.17305599999963306,0
37,000003FE,1022,0.015594482421875,0.015795,-0.000200517578125,0.000200517578125,13.14112,-13
38,FFFFD00D,-12275,-0.1873016357421875,-0.1889,0.0015983642578125123,0.0015983642578125123,104.75040000000081,105
39,FFFFE60A,-6646,-0.101409912109375,-0.10299,0.0015800878906249982,0.0015800878906249982,103.55263999999988,104
40,00001EF5,7925,0.1209259033203125,0.120697,0.00022890332031250127,0.00022890332031250127,15.001408000000083,15
41,00002AEE,10990,0.167694091796875,0.166655,0.0010390917968750024,0.0010390917968750024,68.09792000000016,68
42,FFFFF502,-2814,-0.042938232421875,-0.042298,-0.0006402324218749977,0.0006402324218749977,41.95827199999985,-42
43,FFFFF405,-3067,-0.0467987060546875,-0.046146,-0.0006527060546875005,0.0006527060546875005,42.77574400000003,-43
44,00003FE2,16354,0.249542236328125,0.24984,-0.0002977636718750065,0.0002977636718750065,19.514240000000427,-20
45,00000000,0,0.0,0.001783,-0.001783,0.001783,116.850688,-117
46,00002BF6,11254,0.171722412109375,0.172435,-0.0007125878906250049,0.0007125878906250049,46.700160000000324,-47
47,00002FEC,12268,0.18719482421875,0.186146,0.001048824218749994,0.001048824218749994,68.73574399999961,69
48,FFFFDE08,-8696,-0.1326904296875,-0.131927,-0.0007634296875000113,0.0007634296875000113,50.03212800000074,-50
49,FFFFEE09,-4599,-0.0701751708984375,-0.070225,4.982910156249576e-05,4.982910156249576e-05,3.265599999999722,3
50,FFFFF403,-3069,-0.0468292236328125,-0.047644,0.0008147763671874989,0.0008147763671874989,53.397183999999925,53
51,00001EF9,7929,0.1209869384765625,0.120596,0.00039093847656250513,0.00039093847656250513,25.620544000000336,26
52,FFFFF005,-4091,-0.0624237060546875,-0.063543,0.0011192939453125023,0.0011192939453125023,73.35404800000015,73
53,000021ED,8685,0.1325225830078125,0.133183,-0.0006604169921874958,0.0006604169921874958,43.28108799999973,-43
54,00003AE7,15079,0.2300872802734375,0.230479,-0.00039171972656248943,0.00039171972656248943,25.671743999999308,-26
55,000002FF,767,0.0117034912109375,0.011828,-0.00012450878906249997,0.00012450878906249997,8.159807999999998,-8
