index,rtl_hex,rtl_q16_integer,rtl_float,reference_float,signed_error,absolute_error,absolute_error_lsb,error_vs_rounded_reference_lsb
0,00006515,25877,0.3948516845703125,0.394289,0.0005626845703124994,0.0005626845703124994,36.87609599999996,37
1,00001F90,8080,0.123291015625,0.123129,0.00016201562499999766,0.00016201562499999766,10.617855999999847,11
2,0000042B,1067,0.0162811279296875,0.017528,-0.0012468720703124984,0.0012468720703124984,81.7150079999999,-82
3,FFFFDF69,-8343,-0.1273040771484375,-0.128606,0.001301922851562498,0.001301922851562498,85.32281599999988,85
4,00004FCD,20429,0.3117218017578125,0.313562,-0.0018401982421875074,0.0018401982421875074,120.59923200000048,-121
5,0000020A,522,0.007965087890625,0.009476,-0.001510912109375,0.001510912109375,99.019136,-99
6,00005E2C,24108,0.36785888671875,0.366494,0.0013648867187500136,0.0013648867187500136,89.44921600000089,89
7,00002E98,11928,0.1820068359375,0.181577,0.0004298359375000116,0.0004298359375000116,28.16972800000076,28
8,FFFFFEFA,-262,-0.003997802734375,-0.003285,-0.0007128027343749998,0.0007128027343749998,46.71423999999999,-47
9,FFFFEEC4,-4412,-0.06732177734375,-0.066831,-0.0004907773437499985,0.0004907773437499985,32.1635839999999,-32
10,FFFFEEB7,-4425,-0.0675201416015625,-0.068096,0.0005758583984375037,0.0005758583984375037,37.739456000000246,38
11,FFFFC123,-16093,-0.2455596923828125,-0.245013,-0.0005466923828124914,0.0005466923828124914,35.82803199999944,-36
12,00000F8A,3978,0.060699462890625,0.061922,-0.0012225371093749979,0.0012225371093749979,80.12019199999986,-80
13,00002427,9255,0.1412200927734375,0.14216,-0.0009399072265625086,0.0009399072265625086,61.59776000000056,-62
14,FFFFD697,-10601,-0.1617584228515625,-0.162782,0.00102357714843751,0.00102357714843751,67.08115200000066,67
15,FFFFD7D0,-10288,-0.156982421875,-0.15681,-0.00017242187499999506,0.00017242187499999506,11.299839999999676,-11
16,0000539B,21403,0.3265838623046875,0.326417,0.0001668623046874873,0.0001668623046874873,10.935487999999168,11
17,00001A82,6786,0.103546142578125,0.105132,-0.0015858574218750032,0.0015858574218750032,103.93075200000021,-104
18,00003A87,14983,0.2286224365234375,0.227102,0.0015204365234375017,0.0015204365234375017,99.64332800000011,100
19,00001AA4,6820,0.10406494140625,0.103247,0.0008179414062499946,0.0008179414062499946,53.604607999999644,54
20,00003580,13696,0.208984375,0.20746,0.0015243749999999945,0.0015243749999999945,99.90143999999964,100
21,FFFFDA8F,-9585,-0.1462554931640625,-0.144326,-0.0019294931640624902,0.0019294931640624902,126.45126399999936,-126
22,FFFFD997,-9833,-0.1500396728515625,-0.149122,-0.0009176728515624955,0.0009176728515624955,60.1406079999997,-60
23,000031E1,12769,0.1948394775390625,0.196248,-0.0014085224609375058,0.0014085224609375058,92.30892800000038,-92
24,FFFFEAD8,-5416,-0.0826416015625,-0.084256,0.0016143984374999976,0.0016143984374999976,105.80121599999984,106
25,FFFFE96F,-5777,-0.0881500244140625,-0.088332,0.00018197558593749386,0.00018197558593749386,11.925951999999597,12
26,0000360A,13834,0.211090087890625,0.212186,-0.0010959121093750135,0.0010959121093750135,71.82169600000088,-72
27,00006A6F,27247,0.4157562255859375,0.415969,-0.00021277441406247766,0.00021277441406247766,13.944383999998536,-14
28,FFFFF99C,-1636,-0.02496337890625,-0.025767,0.0008036210937500017,0.0008036210937500017,52.66611200000011,53
29,00001D70,7536,0.114990234375,0.114382,0.0006082343750000024,0.0006082343750000024,39.86124800000016,40
30,FFFFD3C5,-11323,-0.1727752685546875,-0.172459,-0.0003162685546874988,0.0003162685546874988,20.726975999999922,-21
31,FFFFF533,-2765,-0.0421905517578125,-0.042247,5.644824218749983e-05,5.644824218749983e-05,3.699391999999989,4
32,00002936,10550,0.160980224609375,0.161836,-0.0008557753906250076,0.0008557753906250076,56.0840960000005,-56
33,00002D2D,11565,0.1764678955078125,0.177756,-0.0012881044921874973,0.0012881044921874973,84.41721599999983,-84
34,00002C6E,11374,0.173553466796875,0.173668,-0.00011453320312498905,0.00011453320312498905,7.506047999999282,-8
35,00002445,9285,0.1416778564453125,0.140336,0.0013418564453125115,0.0013418564453125115,87.93990400000075,88
36,000035B4,13748,0.20977783203125,0.208415,0.0013628320312500108,0.0013628320312500108,89.31456000000071,89
37,00004D47,19783,0.3018646240234375,0.300344,0.0015206240234375001,0.0015206240234375001,99.65561600000001,100
38,0000063C,1596,0.02435302734375,0.024309,4.4027343749999254e-05,4.4027343749999254e-05,2.885375999999951,3
39,00004472,17522,0.267364501953125,0.267083,0.00028150195312498516,0.00028150195312498516,18.448511999999027,18
40,FFFFFFC2,-62,-0.000946044921875,0.00065,-0.001596044921875,0.001596044921875,104.5984,-105
41,000005C6,1478,0.022552490234375,0.021789,0.0007634902343750007,0.0007634902343750007,50.03609600000004,50
42,00000057,87,0.0013275146484375,0.000292,0.0010355146484375,0.0010355146484375,67.863488,68
43,0000808D,32909,0.5021514892578125,0.50132,0.0008314892578125122,0.0008314892578125122,54.492480000000796,54
44,00004319,17177,0.2621002197265625,0.262714,-0.0006137802734375031,0.0006137802734375031,40.2247040000002,-40
45,00005EA6,24230,0.369720458984375,0.370978,-0.0012575410156249744,0.0012575410156249744,82.41420799999833,-82
46,FFFFE0F9,-7943,-0.1212005615234375,-0.119605,-0.001595561523437497,0.001595561523437497,104.5667199999998,-105
47,00009367,37735,0.5757904052734375,0.574356,0.0014344052734375223,0.0014344052734375223,94.00518400000146,94
48,00004811,18449,0.2815093994140625,0.282141,-0.0006316005859374751,0.0006316005859374751,41.39257599999837,-41
49,00001E85,7813,0.1192169189453125,0.120133,-0.0009160810546875037,0.0009160810546875037,60.03628800000024,-60
50,00001D62,7522,0.114776611328125,0.116179,-0.0014023886718750045,0.0014023886718750045,91.9069440000003,-92
51,00003525,13605,0.2075958251953125,0.206219,0.0013768251953124866,0.0013768251953124866,90.23161599999912,90
52,0000327F,12927,0.1972503662109375,0.196834,0.00041636621093749104,0.00041636621093749104,27.286975999999413,27
53,FFFFD069,-12183,-0.1858978271484375,-0.185734,-0.0001638271484374898,0.0001638271484374898,10.736575999999332,-11
54,0000150B,5387,0.0821990966796875,0.083277,-0.0010779033203125038,0.0010779033203125038,70.64147200000025,-71
55,00003B6C,15212,0.23211669921875,0.232942,-0.0008253007812500102,0.0008253007812500102,54.086912000000666,-54
56,000035EA,13802,0.210601806640625,0.211401,-0.0007991933593750056,0.0007991933593750056,52.375936000000365,-52
57,FFFFFFAE,-82,-0.001251220703125,-0.002665,0.0014137792968749998,0.0014137792968749998,92.65343999999999,93
58,FFFFEF47,-4281,-0.0653228759765625,-0.066069,0.0007461240234375027,0.0007461240234375027,48.89798400000018,49
59,FFFFE9E7,-5657,-0.0863189697265625,-0.08592,-0.0003989697265625036,0.0003989697265625036,26.146880000000237,-26
60,0000DF77,57207,0.8729095458984375,0.870389,0.0025205458984375317,0.0025205458984375317,165.18649600000208,165
61,FFFFF5F6,-2570,-0.039215087890625,-0.040329,0.0011139121093749968,0.0011139121093749968,73.00134399999979,73
62,FFFFCC81,-13183,-0.2011566162109375,-0.202336,0.001179383789062488,0.001179383789062488,77.29209599999922,77
63,00008992,35218,0.537384033203125,0.535475,0.0019090332031249657,0.0019090332031249657,125.11039999999775,125
64,00003032,12338,0.188262939453125,0.187839,0.00042393945312499404,0.00042393945312499404,27.78329599999961,28
