index,rtl_hex,rtl_q16_integer,rtl_float,reference_float,signed_error,absolute_error,absolute_error_lsb,error_vs_rounded_reference_lsb
0,00006E10,28176,0.429931640625,0.427996,0.0019356406250000124,0.0019356406250000124,126.85414400000082,127
1,FFFFF0D1,-3887,-0.0593109130859375,-0.058881,-0.0004299130859374972,0.0004299130859374972,28.174783999999818,-28
2,FFFFFEFE,-258,-0.003936767578125,-0.005193,0.0012562324218749997,0.0012562324218749997,82.32844799999998,82
3,FFFFD8BE,-10050,-0.153350830078125,-0.154919,0.0015681699218750011,0.0015681699218750011,102.77158400000008,103
4,FFFFD690,-10608,-0.161865234375,-0.160094,-0.0017712343750000137,0.0017712343750000137,116.0796160000009,-116
5,0000339D,13213,0.2016143798828125,0.203532,-0.0019176201171874907,0.0019176201171874907,125.67315199999939,-126
6,FFFFF2E3,-3357,-0.0512237548828125,-0.051941,0.0007172451171875011,0.0007172451171875011,47.00537600000007,47
7,00000E2E,3630,0.055389404296875,0.054664,0.0007254042968750027,0.0007254042968750027,47.540096000000176,48
8,FFFFE3D2,-7214,-0.110076904296875,-0.108877,-0.0011999042968749984,0.0011999042968749984,78.6369279999999,-79
9,FFFFFDFC,-516,-0.00787353515625,-0.008042,0.00016846484375000054,0.00016846484375000054,11.040512000000035,11
10,FFFFE2CB,-7477,-0.1140899658203125,-0.113806,-0.0002839658203124956,0.0002839658203124956,18.609983999999713,-19
11,000042AE,17070,0.260467529296875,0.258812,0.0016555292968750135,0.0016555292968750135,108.49676800000088,108
12,FFFFC51D,-15075,-0.2300262451171875,-0.228034,-0.0019922451171875133,0.0019922451171875133,130.56377600000087,-131
13,FFFFFAEF,-1297,-0.0197906494140625,-0.019353,-0.0004376494140625013,0.0004376494140625013,28.681792000000087,-29
14,00004D33,19763,0.3015594482421875,0.301107,0.00045244824218748647,0.00045244824218748647,29.651647999999113,30
15,FFFFCD32,-13006,-0.198455810546875,-0.199865,0.0014091894531249871,0.0014091894531249871,92.35263999999916,92
16,FFFFFDFD,-515,-0.0078582763671875,-0.006204,-0.0016542763671874997,0.0016542763671874997,108.41465599999998,-108
17,FFFFF9EB,-1557,-0.0237579345703125,-0.024981,0.0012230654296874997,0.0012230654296874997,80.15481599999998,80
18,00002142,8514,0.129913330078125,0.130042,-0.00012866992187499093,0.00012866992187499093,8.432511999999406,-8
19,0000070E,1806,0.027557373046875,0.026719,0.0008383730468750003,0.0008383730468750003,54.94361600000002,55
20,FFFFCA12,-13806,-0.210662841796875,-0.210432,-0.00023084179687499207,0.00023084179687499207,15.12844799999948,-15
21,FFFFDBBE,-9282,-0.141632080078125,-0.140235,-0.0013970800781250015,0.0013970800781250015,91.5590400000001,-92
22,0000192F,6447,0.0983734130859375,0.098311,6.241308593750439e-05,6.241308593750439e-05,4.0903040000002875,4
23,00004784,18308,0.27935791015625,0.277781,0.0015769101562499999,0.0015769101562499999,103.34438399999999,103
24,FFFFD460,-11168,-0.17041015625,-0.171707,0.0012968437499999985,0.0012968437499999985,84.9899519999999,85
25,FFFFD7B0,-10320,-0.157470703125,-0.156161,-0.0013097031250000057,0.0013097031250000057,85.83270400000038,-86
26,FFFFEBB7,-5193,-0.0792388916015625,-0.080117,0.0008781083984374938,0.0008781083984374938,57.54771199999959,58
27,FFFFD0AD,-12115,-0.1848602294921875,-0.186226,0.0013657705078125026,0.0013657705078125026,89.50713600000017,90
28,00000716,1814,0.027679443359375,0.025876,0.0018034433593750003,0.0018034433593750003,118.19046400000002,118
