index,rtl_hex,rtl_q16_integer,rtl_float,reference_float,signed_error,absolute_error,absolute_error_lsb,error_vs_rounded_reference_lsb
0,0000391D,14621,0.2230987548828125,0.224585,-0.0014862451171875068,0.0014862451171875068,97.40256000000045,-97
1,0000165A,5722,0.087310791015625,0.088533,-0.0012222089843750006,0.0012222089843750006,80.09868800000004,-80
2,FFFFE038,-8136,-0.1241455078125,-0.123583,-0.0005625078125000016,0.0005625078125000016,36.864512000000104,-37
3,FFFFEF3A,-4294,-0.065521240234375,-0.066786,0.0012647597656249981,0.0012647597656249981,82.88729599999988,83
4,00006053,24659,0.3762664794921875,0.377905,-0.001638520507812491,0.001638520507812491,107.3820799999994,-107
5,00002CA7,11431,0.1744232177734375,0.175351,-0.0009277822265625069,0.0009277822265625069,60.80313600000045,-61
6,FFFFC957,-13993,-0.2135162353515625,-0.214534,0.0010177646484375025,0.0010177646484375025,66.70022400000016,67
7,FFFFD14A,-11958,-0.182464599609375,-0.182762,0.0002974003906250078,0.0002974003906250078,19.49043200000051,19
8,00005065,20581,0.3140411376953125,0.315584,-0.0015428623046874756,0.0015428623046874756,101.1130239999984,-101
9,000040D0,16592,0.253173828125,0.252561,0.00061282812500002,0.00061282812500002,40.16230400000131,40
10,00001DB9,7609,0.1161041259765625,0.116291,-0.00018687402343750548,0.00018687402343750548,12.246976000000359,-12
11,00003748,14152,0.2159423828125,0.217341,-0.0013986171875000064,0.0013986171875000064,91.65977600000042,-92
12,00000B70,2928,0.044677734375,0.046483,-0.0018052656249999965,0.0018052656249999965,118.30988799999977,-118
13,000002C3,707,0.0107879638671875,0.010955,-0.00016703613281249946,0.00016703613281249946,10.946879999999965,-11
14,FFFFF794,-2156,-0.03289794921875,-0.034551,0.0016530507812499984,0.0016530507812499984,108.3343359999999,108
15,FFFFC74B,-14517,-0.2215118408203125,-0.220996,-0.000515840820312502,0.000515840820312502,33.80614400000013,-34
16,00002D87,11655,0.1778411865234375,0.179449,-0.0016078134765624974,0.0016078134765624974,105.36966399999983,-105
17,FFFFF6E6,-2330,-0.035552978515625,-0.035334,-0.00021897851562500265,0.00021897851562500265,14.350976000000173,-14
18,FFFFE16F,-7825,-0.1194000244140625,-0.120181,0.0007809755859374962,0.0007809755859374962,51.18201599999975,51
19,00001161,4449,0.0678863525390625,0.068702,-0.0008156474609374992,0.0008156474609374992,53.454271999999946,-53
20,00006FED,28653,0.4372100830078125,0.438041,-0.0008309169921875137,0.0008309169921875137,54.4549760000009,-54
21,00005A61,23137,0.3530426025390625,0.35301,3.260253906250954e-05,3.260253906250954e-05,2.136640000000625,2
