index,rtl_hex,rtl_q16_integer,rtl_float,reference_float,signed_error,absolute_error,absolute_error_lsb,error_vs_rounded_reference_lsb
0,000024AA,9386,0.143218994140625,0.143364,-0.00014500585937499144,0.00014500585937499144,9.503103999999439,-10
1,00007163,29027,0.4429168701171875,0.44129,0.0016268701171874844,0.0016268701171874844,106.61855999999898,107
2,FFFFDB21,-9439,-0.1440277099609375,-0.142243,-0.0017847099609374917,0.0017847099609374917,116.96275199999945,-117
3,FFFFD7E1,-10271,-0.1567230224609375,-0.156355,-0.000368022460937506,0.000368022460937506,24.118720000000394,-24
4,000014C1,5313,0.0810699462890625,0.081498,-0.000428053710937501,0.000428053710937501,28.052928000000065,-28
5,FFFFDFA9,-8279,-0.1263275146484375,-0.127174,0.0008464853515625093,0.0008464853515625093,55.47526400000061,55
6,000051E3,20963,0.3198699951171875,0.320419,-0.0005490048828125094,0.0005490048828125094,35.979584000000614,-36
7,FFFFED99,-4711,-0.0718841552734375,-0.072284,0.00039984472656250103,0.00039984472656250103,26.204224000000067,26
8,000012B3,4787,0.0730438232421875,0.071958,0.0010858232421875058,0.0010858232421875058,71.16051200000038,71
9,FFFFBB9E,-17506,-0.267120361328125,-0.267877,0.0007566386718749762,0.0007566386718749762,49.58707199999844,50
10,0000020D,525,0.0080108642578125,0.006361,0.0016498642578124997,0.0016498642578124997,108.12550399999998,108
11,00000105,261,0.0039825439453125,0.003415,0.0005675439453124999,0.0005675439453124999,37.194559999999996,37
12,FFFFE259,-7591,-0.1158294677734375,-0.117253,0.0014235322265624961,0.0014235322265624961,93.29260799999975,93
13,00003EAC,16044,0.24481201171875,0.244051,0.0007610117187500098,0.0007610117187500098,49.873664000000645,50
14,000021B2,8626,0.131622314453125,0.133151,-0.0015286855468749916,0.0015286855468749916,100.18393599999945,-100
15,000033C2,13250,0.202178955078125,0.201002,0.0011769550781250138,0.0011769550781250138,77.1329280000009,77
16,FFFFDF0F,-8433,-0.1286773681640625,-0.12694,-0.0017373681640625027,0.0017373681640625027,113.86016000000018,-114
17,00000D45,3397,0.0518341064453125,0.050605,0.0012291064453125028,0.0012291064453125028,80.55072000000018,81
18,00004E6A,20074,0.306304931640625,0.305519,0.000785931640625015,0.000785931640625015,51.50681600000098,52
19,FFFFEDB1,-4687,-0.0715179443359375,-0.069774,-0.0017439443359374973,0.0017439443359374973,114.29113599999982,-114
20,FFFFCB6C,-13460,-0.20538330078125,-0.207046,0.0016626992187500078,0.0016626992187500078,108.96665600000051,109
21,000087AB,34731,0.5299530029296875,0.528019,0.0019340029296874839,0.0019340029296874839,126.74681599999894,127
22,00004BA4,19364,0.29547119140625,0.297132,-0.0016608085937500072,0.0016608085937500072,108.84275200000047,-109
23,000036D6,14038,0.214202880859375,0.214621,-0.0004181191406250062,0.0004181191406250062,27.401856000000407,-27
24,00005768,22376,0.3414306640625,0.340265,0.0011656640625000159,0.0011656640625000159,76.39296000000104,76
25,FFFFDFBA,-8262,-0.126068115234375,-0.125755,-0.00031311523437499433,0.00031311523437499433,20.52031999999963,-21
26,FFFFC060,-16288,-0.24853515625,-0.247117,-0.0014181562499999967,0.0014181562499999967,92.94028799999978,-93
27,FFFFC7BB,-14405,-0.2198028564453125,-0.220235,0.00043214355468748633,0.00043214355468748633,28.320959999999104,28
28,00005155,20821,0.3177032470703125,0.317425,0.0002782470703124873,0.0002782470703124873,18.235199999999168,18
29,00005E04,24068,0.36724853515625,0.365481,0.0017675351562499997,0.0017675351562499997,115.83718399999998,116
30,000040B8,16568,0.2528076171875,0.252775,3.2617187499972555e-05,3.2617187499972555e-05,2.1375999999982014,2
31,000051A3,20899,0.3188934326171875,0.31811,0.0007834326171874961,0.0007834326171874961,51.343039999999746,51
32,FFFFF189,-3703,-0.0565032958984375,-0.05603,-0.0004732958984374966,0.0004732958984374966,31.017919999999776,-31
33,FFFFD2DB,-11557,-0.1763458251953125,-0.174691,-0.001654825195312487,0.001654825195312487,108.45062399999915,-108
34,00003BE1,15329,0.2339019775390625,0.235176,-0.0012740224609374962,0.0012740224609374962,83.49433599999975,-83
35,FFFFEE3F,-4545,-0.0693511962890625,-0.071019,0.0016678037109374988,0.0016678037109374988,109.30118399999992,109
36,FFFFE665,-6555,-0.1000213623046875,-0.098201,-0.0018203623046875034,0.0018203623046875034,119.29926400000022,-119
37,FFFFFACF,-1329,-0.0202789306640625,-0.018641,-0.0016379306640624987,0.0016379306640624987,107.34342399999991,-107
38,00004690,18064,0.275634765625,0.273688,0.0019467656250000132,0.0019467656250000132,127.58323200000086,128
39,FFFFC480,-15232,-0.232421875,-0.234057,0.0016351249999999873,0.0016351249999999873,107.15955199999917,107
40,FFFFE074,-8076,-0.12322998046875,-0.123851,0.0006210195312500028,0.0006210195312500028,40.69913600000018,41
