index,rtl_hex,rtl_q16_integer,rtl_float,reference_float,signed_error,absolute_error,absolute_error_lsb,error_vs_rounded_reference_lsb
0,0000100C,4108,0.06268310546875,0.062456,0.00022710546875000237,0.00022710546875000237,14.883584000000155,15
1,00003743,14147,0.2158660888671875,0.215443,0.0004230888671875044,0.0004230888671875044,27.727552000000287,28
2,FFFFD9C4,-9788,-0.14935302734375,-0.150473,0.0011199726562499956,0.0011199726562499956,73.39852799999971,73
3,00005330,21296,0.324951171875,0.324406,0.0005451718749999723,0.0005451718749999723,35.72838399999819,36
4,FFFFF9FB,-1541,-0.0235137939453125,-0.023421,-9.279394531249915e-05,9.279394531249915e-05,6.081343999999945,-6
5,00002527,9511,0.1451263427734375,0.143151,0.0019753427734374995,0.0019753427734374995,129.45606399999997,129
6,00004F35,20277,0.3094024658203125,0.307357,0.0020454658203125087,0.0020454658203125087,134.05164800000057,134
7,0000131A,4890,0.074615478515625,0.073719,0.0008964785156249933,0.0008964785156249933,58.75161599999956,59
8,FFFFC2B5,-15691,-0.2394256591796875,-0.239091,-0.00033465917968750203,0.00033465917968750203,21.932224000000133,-22
9,FFFFF1EE,-3602,-0.054962158203125,-0.056729,0.0017668417968750016,0.0017668417968750016,115.79174400000011,116
10,FFFFCAC1,-13631,-0.2079925537109375,-0.206167,-0.0018255537109375108,0.0018255537109375108,119.63948800000071,-120
11,FFFFFBFB,-1029,-0.0157012939453125,-0.01603,0.0003287060546874991,0.0003287060546874991,21.54207999999994,22
12,0000131C,4892,0.07464599609375,0.072986,0.0016599960937500047,0.0016599960937500047,108.7895040000003,109
13,00004F6A,20330,0.310211181640625,0.309951,0.00026018164062502347,0.00026018164062502347,17.051264000001538,17
14,0000130E,4878,0.074432373046875,0.074456,-2.362695312499441e-05,2.362695312499441e-05,1.5484159999996336,-2
15,00002014,8212,0.12530517578125,0.126232,-0.0009268242187500109,0.0009268242187500109,60.74035200000071,-61
16,00001416,5142,0.078460693359375,0.076489,0.0019716933593749986,0.0019716933593749986,129.2168959999999,129
17,FFFFD5D5,-10795,-0.1647186279296875,-0.163417,-0.0013016279296874933,0.0013016279296874933,85.30348799999956,-85
18,FFFFD0CE,-12082,-0.184356689453125,-0.184832,0.0004753105468749963,0.0004753105468749963,31.149951999999757,31
19,FFFFE6EA,-6422,-0.097991943359375,-0.099146,0.001154056640624998,0.001154056640624998,75.63225599999987,76
20,00000E10,3600,0.054931640625,0.056473,-0.0015413593750000024,0.0015413593750000024,101.01452800000015,-101
21,FFFFD0D9,-12071,-0.1841888427734375,-0.182735,-0.0014538427734374915,0.0014538427734374915,95.27903999999944,-95
22,FFFFE3EF,-7185,-0.1096343994140625,-0.108099,-0.0015353994140624994,0.0015353994140624994,100.62393599999996,-101
23,FFFFE5E7,-6681,-0.1019439697265625,-0.101275,-0.0006689697265624961,0.0006689697265624961,43.841599999999744,-44
24,FFFFE5EB,-6677,-0.1018829345703125,-0.101626,-0.0002569345703125059,0.0002569345703125059,16.838464000000386,-17
25,00002A22,10786,0.164581298828125,0.16483,-0.0002487011718750043,0.0002487011718750043,16.29888000000028,-16
26,FFFFE5EF,-6673,-0.1018218994140625,-0.1035,0.0016781005859374948,0.0016781005859374948,109.97599999999966,110
27,0000CB2D,52013,0.7936553955078125,0.794467,-0.0008116044921875343,0.0008116044921875343,53.189312000002246,-53
28,FFFFD3D9,-11303,-0.1724700927734375,-0.17276,0.0002899072265624969,0.0002899072265624969,18.999359999999797,19
29,00001B10,6928,0.105712890625,0.104983,0.0007298906249999931,0.0007298906249999931,47.83411199999955,48
30,00003F4B,16203,0.2472381591796875,0.248451,-0.0012128408203125052,0.0012128408203125052,79.48473600000034,-79
31,00001411,5137,0.0783843994140625,0.079895,-0.0015106005859374938,0.0015106005859374938,98.9987199999996,-99
32,FFFFD8E8,-10008,-0.1527099609375,-0.15369,0.0009800390624999933,0.0009800390624999933,64.22783999999956,64
33,FFFFE3F1,-7183,-0.1096038818359375,-0.107616,-0.0019878818359374967,0.0019878818359374967,130.27782399999978,-130
34,FFFFF3EF,-3089,-0.0471343994140625,-0.046438,-0.0006963994140624999,0.0006963994140624999,45.63923199999999,-46
35,00000806,2054,0.031341552734375,0.033036,-0.0016944472656250029,0.0016944472656250029,111.04729600000019,-111
36,FFFFE9E7,-5657,-0.0863189697265625,-0.087881,0.0015620302734375008,0.0015620302734375008,102.36921600000005,102
37,00002C35,11317,0.1726837158203125,0.173883,-0.0011992841796875098,0.0011992841796875098,78.59628800000064,-79
38,FFFFF5F4,-2572,-0.03924560546875,-0.040018,0.000772394531249998,0.000772394531249998,50.61964799999987,51
39,FFFFE3E6,-7194,-0.109771728515625,-0.11109,0.0013182714843749943,0.0013182714843749943,86.39423999999963,86
40,00001D14,7444,0.11358642578125,0.111666,0.0019204257812499986,0.0019204257812499986,125.85702399999991,126
41,FFFFC6B6,-14666,-0.223785400390625,-0.225012,0.0012265996093749898,0.0012265996093749898,80.38643199999933,80
42,FFFFFAFC,-1284,-0.01959228515625,-0.01877,-0.0008222851562500015,0.0008222851562500015,53.8892800000001,-54
43,00004E61,20065,0.3061676025390625,0.304814,0.0013536025390625261,0.0013536025390625261,88.70969600000171,89
44,00006994,27028,0.41241455078125,0.412107,0.0003075507812499989,0.0003075507812499989,20.15564799999993,20
45,0000341C,13340,0.20355224609375,0.204154,-0.0006017539062500021,0.0006017539062500021,39.43654400000014,-39
46,00004A4A,19018,0.290191650390625,0.289749,0.0004426503906250212,0.0004426503906250212,29.00953600000139,29
47,00003729,14121,0.2154693603515625,0.215882,-0.00041263964843749057,0.00041263964843749057,27.042751999999382,-27
48,00003D53,15699,0.2395477294921875,0.237671,0.0018767294921875066,0.0018767294921875066,122.99334400000043,123
49,0000222B,8747,0.1334686279296875,0.132652,0.0008166279296875079,0.0008166279296875079,53.518528000000515,54
50,FFFFD8E6,-10010,-0.152740478515625,-0.153605,0.0008645214843749915,0.0008645214843749915,56.657279999999446,57
51,FFFFCFD2,-12334,-0.188201904296875,-0.186859,-0.0013429042968750027,0.0013429042968750027,88.00857600000018,-88
52,FFFFD8DE,-10018,-0.152862548828125,-0.152199,-0.000663548828124999,0.000663548828124999,43.48633599999994,-43
53,00001D13,7443,0.1135711669921875,0.112772,0.0007991669921875028,0.0007991669921875028,52.37420800000018,52
54,FFFFFEFF,-257,-0.0039215087890625,-0.00298,-0.0009415087890625,0.0009415087890625,61.70272,-62
55,00000908,2312,0.0352783203125,0.035421,-0.0001426796875000011,0.0001426796875000011,9.350656000000072,-9
56,0000522F,21039,0.3210296630859375,0.321442,-0.0004123369140625055,0.0004123369140625055,27.02291200000036,-27
57,00005A4B,23115,0.3527069091796875,0.352936,-0.00022909082031252748,0.00022909082031252748,15.0136960000018,-15
58,00004041,16449,0.2509918212890625,0.249098,0.0018938212890624861,0.0018938212890624861,124.11347199999909,124
59,00001818,6168,0.0941162109375,0.094102,1.4210937499994913e-05,1.4210937499994913e-05,0.9313279999996666,1
60,0000866A,34410,0.525054931640625,0.526061,-0.0010060683593750008,0.0010060683593750008,65.93369600000005,-66
61,00000F09,3849,0.0587310791015625,0.059398,-0.0006669208984374994,0.0006669208984374994,43.70732799999996,-44
62,0000180F,6159,0.0939788818359375,0.093683,0.0002958818359374976,0.0002958818359374976,19.390911999999844,19
63,00002428,9256,0.1412353515625,0.140002,0.0012333515625000124,0.0012333515625000124,80.82892800000081,81
64,00002555,9557,0.1458282470703125,0.145507,0.00032124707031250255,0.00032124707031250255,21.053248000000167,21
65,0000128D,4749,0.0724639892578125,0.07361,-0.0011460107421874949,0.0011460107421874949,75.10495999999966,-75
66,FFFFDA2D,-9683,-0.1477508544921875,-0.149452,0.0017011455078125015,0.0017011455078125015,111.4862720000001,111
67,00002CD2,11474,0.175079345703125,0.17609,-0.0010106542968749965,0.0010106542968749965,66.23423999999977,-66
68,FFFFFE07,-505,-0.0077056884765625,-0.005868,-0.0018376884765625,0.0018376884765625,120.434752,-120
69,FFFFE6A3,-6493,-0.0990753173828125,-0.099591,0.000515682617187499,0.000515682617187499,33.79577599999993,34
70,00002C86,11398,0.173919677734375,0.171982,0.001937677734375004,0.001937677734375004,126.98764800000026,127
71,0000145F,5215,0.0795745849609375,0.080969,-0.0013944150390624993,0.0013944150390624993,91.38438399999995,-91
72,000000E5,229,0.0034942626953125,0.005174,-0.0016797373046874998,0.0016797373046874998,110.08326399999999,-110
73,FFFFFE0C,-500,-0.00762939453125,-0.006339,-0.00129039453125,0.00129039453125,84.567296,-85
74,FFFFC5A9,-14935,-0.2278900146484375,-0.226416,-0.0014740146484374939,0.0014740146484374939,96.6010239999996,-97
75,000028D5,10453,0.1595001220703125,0.157968,0.0015321220703125027,0.0015321220703125027,100.40915200000018,100
76,000008C0,2240,0.0341796875,0.034883,-0.0007033124999999973,0.0007033124999999973,46.092287999999826,-46
77,00003F07,16135,0.2462005615234375,0.247657,-0.0014564384765624883,0.0014564384765624883,95.44915199999923,-95
78,FFFFF243,-3517,-0.0536651611328125,-0.055193,0.001527838867187499,0.001527838867187499,100.12844799999993,100
79,00002C80,11392,0.173828125,0.174971,-0.0011428749999999877,0.0011428749999999877,74.89945599999919,-75
80,0000118F,4495,0.0685882568359375,0.067218,0.0013702568359375,0.0013702568359375,89.801152,90
81,FFFFE1A4,-7772,-0.11859130859375,-0.117804,-0.0007873085937499941,0.0007873085937499941,51.59705599999961,-52
82,FFFFDAD4,-9516,-0.14520263671875,-0.14506,-0.0001426367187500055,0.0001426367187500055,9.34784000000036,-9
83,FFFFC225,-15835,-0.2416229248046875,-0.240883,-0.0007399248046874862,0.0007399248046874862,48.4917119999991,-48
84,0000176F,5999,0.0915374755859375,0.092536,-0.0009985244140624933,0.0009985244140624933,65.43929599999956,-65
85,FFFFDC98,-9064,-0.1383056640625,-0.137561,-0.0007446640625000112,0.0007446640625000112,48.80230400000073,-49
86,FFFFD584,-10876,-0.16595458984375,-0.166103,0.00014841015625000065,0.00014841015625000065,9.726208000000042,10
87,FFFFEA5A,-5542,-0.084564208984375,-0.084276,-0.0002882089843749963,0.0002882089843749963,18.88806399999976,-19
88,FFFFD897,-10089,-0.1539459228515625,-0.153943,-2.9228515625034923e-06,2.9228515625034923e-06,0.19155200000022887,0
89,00002C55,11349,0.1731719970703125,0.173036,0.00013599707031250463,0.00013599707031250463,8.912704000000303,9
90,FFFFCCB6,-13130,-0.200347900390625,-0.199659,-0.0006889003906249969,0.0006889003906249969,45.147775999999794,-45
91,0000E8FC,59644,0.91009521484375,0.910166,-7.078515625003057e-05,7.078515625003057e-05,4.638976000002003,-5
92,FFFFD4BF,-11073,-0.1689605712890625,-0.16815,-0.0008105712890625061,0.0008105712890625061,53.1216000000004,-53
93,FFFFD5AD,-10835,-0.1653289794921875,-0.163358,-0.001970979492187497,0.001970979492187497,129.1701119999998,-129
94,00000FAE,4014,0.061248779296875,0.061311,-6.222070312499745e-05,6.222070312499745e-05,4.077695999999833,-4
95,FFFFF156,-3754,-0.057281494140625,-0.057184,-9.749414062500128e-05,9.749414062500128e-05,6.389376000000084,-6
96,FFFFE14B,-7861,-0.1199493408203125,-0.119614,-0.0003353408203125019,0.0003353408203125019,21.976896000000124,-22
97,000005D6,1494,0.022796630859375,0.02205,0.0007466308593749998,0.0007466308593749998,48.93119999999999,49
98,FFFFF268,-3480,-0.0531005859375,-0.053686,0.0005854140624999976,0.0005854140624999976,38.36569599999984,38
99,000013B5,5045,0.0769805908203125,0.078364,-0.001383409179687503,0.001383409179687503,90.6631040000002,-91
100,FFFFE5A2,-6750,-0.102996826171875,-0.103671,0.0006741738281249993,0.0006741738281249993,44.18265599999995,44
101,FFFFED91,-4719,-0.0720062255859375,-0.071858,-0.0001482255859374948,0.0001482255859374948,9.714111999999659,-10
102,000006D2,1746,0.026641845703125,0.026622,1.984570312500017e-05,1.984570312500017e-05,1.300608000000011,1
